smartworkout_id,smartworkout_zh,smartworkout_en,body_part,equipments,weight_type,laterality,mechanics,tags
aa23e750-8055-4c34-9775-6548001cfc3e,单臂哑铃上斜侧平举,One-Arm Dumbbell Incline Lateral Raise,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH
aa88e9ad-b55e-43d7-b3c2-d0b0fb81a9a9,窄握弯举,Close Grip Biceps Curl,BICEPS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
aac60f2b-2a58-6e5c-a473-fa6b1954a997,绳索侧平举,Cable Lateral Raise,SHOULDERS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH
aaed90b1-e560-4b16-8011-494f75522f3a,侧支撑,Side Plank,ABS,,BODYWEIGHT,UNILATERAL,ISOLATION,CORE|BALANCE|ISOMETRIC
ab0c9102-2325-49a2-92ce-4c6ed35a119d,弹力带高位锚点宽划船,Band High Anchor Wide Row,BACK,RESISTANCE_BAND,BAND,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
ab1ace4a-9520-4b39-bc9b-20f63d191e11,立定跳远,Broad Jump,LEGS,,BODYWEIGHT,BILATERAL,COMPOUND,PLYOMETRIC|EXPLOSIVE|FUNCTIONAL
ab969cd9-46c9-4a4b-aeb8-fb18b3a812d2,抓举深蹲,Clean Squat,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|FUNCTIONAL
abefa761-e360-4522-b9cb-98982266c699,侧卧股四头肌拉伸,Side Lying Quadriceps Stretch,LEGS,,UNWEIGHTED,UNILATERAL,ISOLATION,STRETCH|MOBILITY|REHAB|WARMUP
ac39bb5d-d66c-4660-85ac-3a4255acc5e7,斜方肌Y字提拉,Trap Y Raise,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|MOBILITY|REHAB|FUNCTIONAL
ac407cf0-cc32-47ea-a68f-bf21017a15d1,弹力带直立划船,Band Upright Row,SHOULDERS,RESISTANCE_BAND,BAND,BILATERAL,COMPOUND,STRENGTH|PULL
ac965c65-7896-c2f8-4ab2-5bda19534b41,哑铃侧举,Dumbbell Lateral Raise,SHOULDERS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH
ace91b1e-8045-481d-8ab6-3a40f6593d8b,绳索反握下拉,Cable Reverse Grip Pulldown,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
ad8cbff5-7fab-47f9-8332-447ef6785681,瑞士球平板支撑,Swiss Ball Plank,ABS,MEDICINE_BALL,BODYWEIGHT,BILATERAL,COMPOUND,CORE|BALANCE|ISOMETRIC
ae0322ff-7913-4410-b8fb-4da942ec4783,哑铃前平举,Dumbbell Lu Raises,SHOULDERS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH
ae0c15ed-95db-41e3-a99d-8289b6ccf2a5,站立杠铃过头三头肌伸展,Standing Overhead Barbell Triceps Extension,TRICEPS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
ae4654cc-cd5b-4aef-81de-28e6eff721f7,肘外胸部拉伸,Elbow Out Chest Stretch,CHEST,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|WARMUP
ae567a85-61b5-4329-a26f-3b1894e59f6d,蜥蜴式,Lizard Pose,LEGS,,UNWEIGHTED,BILATERAL,COMPOUND,MOBILITY|STRETCH|BALANCE|WARMUP
ae74e375-7d6c-41d6-9e1c-3441ab97bca2,上斜胸部支撑杠铃划船,Incline Chest Supported Barbell Row,BACK,BARBELL|BENCH,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
af8dd3b8-63db-419d-9d80-ffb64e403898,仰卧卧推,Lying Chest Press,CHEST,BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
afe0d300-093b-44d2-b258-0d2a431954e4,锯式平板支撑,Saw Plank,ABS,,BODYWEIGHT,BILATERAL,COMPOUND,CORE|ISOMETRIC
b03f3b8c-b957-4838-b198-eeda7a389132,反握曲杆弯举,EZ-Bar Reverse Grip Biceps Curl,FOREARMS,EZ_BAR,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
b119509d-00e5-45f4-b7a5-2aa4a5da4d0f,保加利亚跳跃深蹲,Bulgarian Jump Squat,LEGS,,BODYWEIGHT,UNILATERAL,COMPOUND,PLYOMETRIC|EXPLOSIVE|BALANCE
b17fec92-bc5f-480d-912b-988a936065b3,壶铃俯卧撑划船,Kettlebel Renegade Row,BACK,KETTLEBELL,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|CORE|BALANCE|FUNCTIONAL|PULL
b2c6ca4b-db03-4553-8d9f-6e5e87bbd118,哑铃站立反向腕屈伸,Dumbbell Standing Reverse Wrist Curls,FOREARMS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH
b2e609bf-d783-4f44-8213-de75f13eb878,站立式钢索腹部卷曲,Standing Cable Ab Crunch,ABS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|CORE
b31f3da6-b239-41c0-9662-f0a8996868c6,肩部触碰,Shoulder Tap,CHEST,,BODYWEIGHT,ALTERNATING,COMPOUND,CORE|BALANCE|FUNCTIONAL
b343e608-5d5f-4983-adba-b2045467c73d,单臂锤式绳索弯举,One-Arm Hammer Cable Curl,BICEPS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PULL
b3e21bcc-e194-4323-a27c-7e960c617bea,摇摆青蛙式,Rocking Frog,LEGS,,UNWEIGHTED,BILATERAL,COMPOUND,MOBILITY|STRETCH|WARMUP
b445a407-9f2f-477b-afa6-9be25ecefc35,杠铃滚动 - 跪姿,Barbell Rollout - Kneeling,ABS,BARBELL,UNWEIGHTED,BILATERAL,COMPOUND,STRENGTH|CORE
b4eb0459-9ad3-4a47-8add-4c80872785b7,杠铃后束三角肌划船,Barbell Rear Delt Row,BACK,BARBELL,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
b58d9bf9-6663-4eb7-917b-c1e3195b43f8,杠铃拖曳弯举,Barbell Drag Curl,BICEPS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
b611633c-e2e5-402a-b4d6-7e758e2b35bb,反握三头肌伸展,Underhand Triceps Extension,TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
b767db5f-87e1-42cf-b4dd-25f9899e0722,坐姿绳索划船中立握姿,Cable Seated Row Neutral Grip,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
b7ec6aa3-d3da-4b35-974a-c50c7eb08794,史密斯机提踵,Smith Calf Raises,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
b7f66997-117e-4893-acc6-6ad18adffdb1,哑铃波利昆侧平举,Dumbbell Poliquin Lateral Raise,SHOULDERS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|MOBILITY
b805ce84-2b5c-4cd1-8bb3-a8cc53c44b49,髋关节铰链动作,Hip Hinge,GLUTEUS,BARBELL|DUMBBELL|KETTLEBELL,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL
b856f495-d868-4b6b-ac13-634bb99709b7,绳索坐姿后侧平举,Cable Seated Rear Lateral Raise,SHOULDERS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
b866a8c1-4083-403a-9a68-ba6846f85a87,集中锤式弯举,Concentration Hammer Curl,BICEPS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
b88ce237-ce60-4b9d-891d-a1d628983960,史密斯机前蹲,Smith Front Squat,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
b8bf5d99-8df7-4eb8-aa9d-8bac39d070b7,自下而上旋转,Bottom up rotation,ABS,KETTLEBELL,BODYWEIGHT,UNILATERAL,COMPOUND,CORE
b91720be-c6a9-4b87-b264-0e09f7e9053d,单臂拉力器划船,One-Arm Cable Row,BACK,CABLE_MACHINE|BENCH,MACHINE,UNILATERAL,COMPOUND,STRENGTH|PULL
b9b09cef-24a9-103d-0981-ba6076dd0bb6,杠杆高位划船,Lever High Row,BACK,PLATE_LOADED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
b9fc3c2b-b68b-4c94-bd08-2b28b7359bbb,泽奇深蹲,Zercher Squat,LEGS,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL|CORE
ba4ae8e2-33f7-4d56-a37a-a2498b85e605,弹力带跪姿扭转卷腹,Band Kneeling Twisting Crunch,ABS,RESISTANCE_BAND,BAND,ALTERNATING,ISOLATION,CORE|FUNCTIONAL
ba67a5a7-7a06-49c2-92eb-9cf8dc8b9419,陷阱杠铃耸肩,Trap Bar Shrugs,BACK,TRAP_BAR,BARBELL,BILATERAL,ISOLATION,STRENGTH|PULL
ba99f018-cb2a-48e9-b48b-57046f791ba7,波比跳,Burpee,LEGS,,BODYWEIGHT,BILATERAL,COMPOUND,PLYOMETRIC|CARDIO|FUNCTIONAL|EXPLOSIVE|PUSH
ba9e150f-19c0-46d6-a1f1-37b884fb5827,武士刀三头肌伸展,Katana Triceps Extension,TRICEPS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PUSH
baa210b0-158a-4191-acff-8d7db7928a05,史密斯机泽奇深蹲,Smith Zercher Squat,LEGS,SMITH_MACHINE,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH
badf5b19-a932-4d33-9618-467ff540f9c9,绳索侧身侧平举,Cable Leaning Lateral Raise,SHOULDERS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH
baf42461-446f-423b-aafc-551d90d7f03b,坐姿绳索胸推,Seated Cable Chest Press,CHEST,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
bb084797-5b76-4f77-98cf-0e4019b3536f,反向划船,Inverted Row (Australian),BACK,PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PULL|FUNCTIONAL
bb8bde33-62a0-46c9-9bbf-d11b93374161,哑铃抓举,Dumbbell Snatch,SHOULDERS,DUMBBELL,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|FUNCTIONAL
bb9968cb-20e4-47bd-8f4b-4991ca622fc7,熊式平板支撑,Bear Plank,ABS,,BODYWEIGHT,BILATERAL,COMPOUND,CORE|ISOMETRIC|FUNCTIONAL|BALANCE
bbe9a0d9-509e-4362-b9e9-396e8b7c79c3,俯身杠铃提拉,Pendlay Row,BACK,BARBELL,BARBELL,BILATERAL,COMPOUND,STRENGTH|PULL
bbf624ab-4d11-497c-98ae-e68484a666bb,壶铃肱二头肌弯举,Kettlebell Biceps Curl,BICEPS,KETTLEBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PULL
bbf7d889-640a-4032-ad12-7edceed931d3,史密斯机直立划船,Smith Machine Upright Row,SHOULDERS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
bc1b689d-6228-43bd-8e9e-d135b1e55807,吊环俯卧撑,Ring Push-Up,CHEST,GYMNASTIC_RINGS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH|BALANCE|FUNCTIONAL
bc2e032c-f9a5-4e27-8b29-b7b80bebcd97,单臂哑铃卧推,One-Arm Dumbbell Bench Press,CHEST,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|PUSH
bcdc45cd-8548-4416-864f-fb0928b9da8a,悬垂,Dead Hang,FOREARMS,PULL_UP_BAR,BODYWEIGHT,BILATERAL,ISOLATION,MOBILITY|STRETCH|ISOMETRIC
bd178421-8e50-40b1-a843-43b82b55c393,超人式,Superman,LEGS,,BODYWEIGHT,BILATERAL,COMPOUND,CORE|MOBILITY|BALANCE|FUNCTIONAL
bd67f53b-0829-458b-8368-3bd89972ebe0,哑铃背部伸展,Back Extension With Dumbbell,GLUTEUS,DUMBBELL|BENCH,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|CORE
bd750d56-64a0-4e9f-87c9-b1408246238e,蝴蝶伸展,Butterfly Stretch,LEGS,,UNWEIGHTED,BILATERAL,ISOLATION,MOBILITY|STRETCH|WARMUP
bd7b2836-8bd5-4dd6-8645-2bad2da1c2db,单臂哑铃侧平举,One-Arm Dumbbell Lateral Raise,SHOULDERS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|BALANCE
bdfbf8c4-7d96-f9bd-f441-523c1a434312,俯卧腿弯举,Prone Lying Leg Curl,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
be225aec-96d1-4dfb-9670-c9c6ccfddd99,弹跳跳跃,Pogo Jumps,LEGS,,BODYWEIGHT,BILATERAL,COMPOUND,PLYOMETRIC|EXPLOSIVE|CARDIO|BALANCE|WARMUP
bf409651-d501-4f6f-b314-cd0cc5452063,杠铃反向腕弯举,Barbell Reverse Wrist Curl,FOREARMS,BARBELL,BARBELL,BILATERAL,ISOLATION,STRENGTH
bfc234b1-e2be-440e-9d4d-02a46e063de3,俯卧侧平举,Chest Supported Lateral T Raise,SHOULDERS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|REHAB|FUNCTIONAL
bffdb15f-d630-44a1-9a20-d4dc864d6972,开合跳,Jumping Jacks,LEGS,,UNWEIGHTED,BILATERAL,COMPOUND,PLYOMETRIC|CARDIO|WARMUP
c0163f74-9b9d-44f8-9ee9-78af5a3169cd,杠铃哥萨克深蹲,Barbell Cossack Squat,LEGS,BARBELL,BARBELL,UNILATERAL,COMPOUND,STRENGTH|MOBILITY|BALANCE|FUNCTIONAL
c066f0d4-d8a3-4b0b-8abd-2112c600543b,壶铃杯式深蹲,Kettlebell Goblet Squat,GLUTEUS,KETTLEBELL,WEIGHTED,BILATERAL,COMPOUND,STRENGTH|MOBILITY|FUNCTIONAL
c088bc9d-94ff-46ef-9f61-110a605c49d9,仰卧脊柱扭转,Lying Spinal Twist,ABS,,UNWEIGHTED,ALTERNATING,ISOLATION,MOBILITY|STRETCH|REHAB|WARMUP
c0d708f6-00ab-118f-9f7d-e13f27e5458b,坐姿髋外展,Seated Hip Abduction,GLUTEUS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|MOBILITY|REHAB
c1218a68-7bd6-4e47-9b9e-159dfab75ad5,跪姿宽距俯卧撑,Kneeling Wide Push-Up,CHEST,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH
c1af5fc6-a3be-4467-87f9-b4e8abb1f55e,哑铃站立驱动器,Dumbbell Standing Driver,SHOULDERS,DUMBBELL,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|FUNCTIONAL
c1b44da7-2220-4a21-8164-ebc2abf9ba65,弹力带髋外展,Band Hip Abduction,GLUTEUS,RESISTANCE_BAND,BAND,UNILATERAL,ISOLATION,MOBILITY|REHAB|WARMUP
c2b72e25-1c85-43f3-9c95-5bd9431e34ac,单腿箱式深蹲,Pistol Box Squat,LEGS,PLYO_BOX,BODYWEIGHT,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL|MOBILITY
c30468f2-024b-79d4-df35-0c937e391555,下斜哑铃卧推,Decline Dumbbell Bench Press,CHEST,DUMBBELL|BENCH,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
c33a0ac1-5d07-d66c-fc7c-8360786726da,站姿提踵,Machine Calf Raises,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
c4144293-7b67-46de-a595-6c5953709954,下斜杠铃法式卧推,Decline Barbell French Press,TRICEPS,BARBELL|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
c48984e5-3830-4cc5-9d99-d74066febb22,绳索三头肌后踢,Triceps Cable Kickback,TRICEPS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PUSH
c48d3682-7b85-45cb-bbb6-731ca86f4a08,负重肌肉向上拉起,Weighted Muscle-Up,TRICEPS,GYMNASTIC_RINGS|PULL_UP_BAR,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|PULL
c49da46d-cb8f-4a5b-b948-94208d9880e5,史密斯机后弓步,Smith Rear Lunge,LEGS,SMITH_MACHINE,MACHINE,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
c4aa256a-753d-4b96-88fc-5c52907c648a,啞鈴肱三頭肌伸展,Dumbbell Seated Triceps Extension,TRICEPS,DUMBBELL|BENCH,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
c4c660f5-e07b-4ad8-a3a7-b887c3f8cc5e,弹力带反向背伸展,Band Reverse Hyperextension,GLUTEUS,RESISTANCE_BAND,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|REHAB|FUNCTIONAL
c5e55508-8f59-4c68-a5b5-7f5b2b7df078,反握绳索弯举,Reverse Grip Cable Curl,FOREARMS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
c6028e5a-3df6-4a4d-b11b-13812ad4436f,侧向怪兽步行,Lateral Monster Walk,GLUTEUS,RESISTANCE_BAND,BAND,BILATERAL,COMPOUND,MOBILITY|REHAB|BALANCE|FUNCTIONAL|WARMUP
c605879b-651d-4995-ae08-8ecd85182d71,健身球靠墙深蹲,Stabillity Ball Wall Squat,LEGS,,UNWEIGHTED,BILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL|REHAB
c64c25ff-7e50-422e-ba86-ac7e24ddf6e5,单臂壶铃过头推举,One-Arm Kettlebell Overhead Press,SHOULDERS,KETTLEBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|PUSH|BALANCE|FUNCTIONAL
c6a3ceee-90a3-4f19-8e37-4630cb144391,史密斯机垂直腿举,Vertical Leg Press Smith Machine,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
c6c9eeca-3ee1-4a8b-b34a-496b35c5dd53,坐姿下拉绳索划船中立握姿,Seated Cable Low Row Neutral Grip,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
c6fffa71-d76e-44b7-bc35-1aa2a90bdc69,杠杆式背部伸展,Lever Back Extension,BACK,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
c72d1396-05a3-4254-a62e-dbbba9813472,单腿仰卧腿弯举,Single-Leg Lying Curl,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|BALANCE|REHAB
c79993c0-52a1-4575-94f6-9e63c75453be,蛙式臀桥,Frog Pump,GLUTEUS,DUMBBELL,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|FUNCTIONAL|WARMUP
c7b3f81d-816a-4a45-a2e4-c819f4da0ea8,詹达仰卧起坐,Janda Sit Up,ABS,BENCH,BODYWEIGHT,BILATERAL,COMPOUND,CORE|FUNCTIONAL
c7bc7acf-63e9-4749-a0e1-d130d759ed1d,引体向上翻转,Muscle-up,TRICEPS,PULL_UP_BAR|DIP_BARS,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|EXPLOSIVE|PULL|FUNCTIONAL
c7c5b6a3-7410-4ea8-9b96-98e9c00e7d46,站立俄罗斯转体,Standing Russian Twist,ABS,MEDICINE_BALL|DUMBBELL|KETTLEBELL|WEIGHT_PLATE,UNWEIGHTED,ALTERNATING,COMPOUND,CORE|BALANCE|FUNCTIONAL
c8749939-52da-4147-9e62-e6be2b23b6a5,宽距俯卧撑,Wide Hand Push-Up,CHEST,,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH
c8837562-afba-4d90-b0bb-31b0b17a0a7d,TRX 单腿鸟狗式,TRX Single Leg Bird Dog,ABS,SUSPENSION_TRAINER,BODYWEIGHT,UNILATERAL,COMPOUND,MOTOR|BALANCE|FUNCTIONAL|CORE
c8a73206-c24b-46e7-9f38-b9e049a3afe5,哑铃反向肱二头肌弯举,Dumbbell Biceps Reverse Curl,FOREARMS,DUMBBELL,DUMBBELL,BILATERAL,ISOLATION,STRENGTH|PULL
c9679a7c-9960-4d98-a130-1e919bfe1f74,双杠俯卧撑,Push-Up on Parallel Bars,CHEST,PARALLETTES,BODYWEIGHT,BILATERAL,COMPOUND,STRENGTH|PUSH|FUNCTIONAL
c97aad0b-f9f1-4533-918a-fc23a466b854,哑铃仰卧腿举过顶拉伸,Dumbbell Pullover with Legs Raised,BACK,DUMBBELL,DUMBBELL,BILATERAL,COMPOUND,STRENGTH|CORE|PULL
c98e66c4-2657-4c42-bfbb-99425b312dd2,加州推举,California Press,TRICEPS,DUMBBELL|BENCH,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
c9c26dea-3563-47ab-b2bb-e93a3021cea1,绳索坐姿仰握划船,Cable Seated Supine Grip Row,BACK,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
c9f28dee-814d-4cef-910a-6161ca46382d,土耳其起身,Turkish Get Up,SHOULDERS,KETTLEBELL|DUMBBELL,WEIGHTED,UNILATERAL,COMPOUND,STRENGTH|MOBILITY|CORE|BALANCE|FUNCTIONAL
ca1dbb25-9c6d-464b-95ca-a55d9b72395a,牧师锤式弯举,Preacher Hammer Curl,BICEPS,SELECTORIZED_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
ca246429-a81b-4377-a492-231b6ca8ec61,腹部真空练习,Abdominal Vaccum,ABS,,UNWEIGHTED,BILATERAL,ISOLATION,CORE|ISOMETRIC
ca8fb6e9-2df5-4f97-83a0-d1595e894fba,直臂背阔肌下拉,Straight-Arm Lat Pulldown,BACK,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
cb2d0f9b-8328-46a0-bbdb-6b13db28499d,史密斯机相扑深蹲,Sumo Squat With Smith,LEGS,SMITH_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH
cb4adf67-8fc7-4fee-b077-0971132d0c9a,坐姿腹部绳索卷腹,Seated Ab Cable Crunch,ABS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|CORE
cb57a584-6e5e-4305-891c-f06140dc8fd5,站姿弹力带过头臂屈伸,Overhead Band Triceps Extension,TRICEPS,RESISTANCE_BAND,BAND,BILATERAL,ISOLATION,STRENGTH|PUSH
cb600c65-e1d1-42fa-874f-9568e52c8c48,阻力带卧推,Bench Press With Resistance Band,CHEST,BARBELL|BENCH|RESISTANCE_BAND,BARBELL,BILATERAL,COMPOUND,STRENGTH|PUSH
cc39d401-ea05-f723-0500-64bbe65b589d,绳索中立握距下拉,Cable Neutral Grip Lat Pulldown,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
ccc8321a-3db5-40a3-b687-0cb47f4ee2c9,杠杆式水平腿举,Lever Horizontal Leg Press,LEGS,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
cd126272-b650-475e-bd59-f58ebb1ad6f6,单臂低位至高位拉索飞鸟,One-Arm Low-to-High Cable Fly,CHEST,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,STRENGTH|PUSH
cd499966-2c32-4b4d-9bf6-440fcc3a84e4,步行有氧运动,Walking Cardio,LEGS,TREADMILL,UNWEIGHTED,ALTERNATING,COMPOUND,CARDIO|WARMUP
ce0a9a1a-5650-4f81-949f-78494cec69f7,斜板杠铃三头肌伸展,Incline Barbell Triceps Extension,TRICEPS,BARBELL|BENCH,BARBELL,BILATERAL,ISOLATION,STRENGTH|PUSH
ce8d4c15-8a34-441b-ac87-7b94dc57c220,单腿箱跳,Single-Leg Box Jump,LEGS,PLYO_BOX,BODYWEIGHT,UNILATERAL,COMPOUND,PLYOMETRIC|BALANCE|EXPLOSIVE|FUNCTIONAL
cebcd0b9-f4ec-483e-b2cf-f759efd759f4,负重悬垂举腿,Weighted Hanging Leg Raise,ABS,PULL_UP_BAR|WEIGHT_PLATE,BODYWEIGHT,BILATERAL,ISOLATION,STRENGTH|CORE
cf64c96d-3e95-424d-8066-f0824463de81,负重仰卧卷腹,Weighted Ab Crunches,ABS,WEIGHT_PLATE,WEIGHTED,BILATERAL,ISOLATION,STRENGTH|CORE
cf88eb6f-6101-49f1-a493-ef959eb12cb6,哑铃保加利亚剪蹲,Dumbbell Bulgarian Squat,LEGS,DUMBBELL,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
cfddb90c-e434-43a8-8b05-d8556431d7f1,对侧肘碰膝,Opposite side elbow to knee,ABS,,BODYWEIGHT,ALTERNATING,COMPOUND,CORE|MOBILITY|BALANCE|FUNCTIONAL
d01922bb-2606-4597-b0c0-352afe85ea8b,坐姿哑铃单臂弯举,Dumbbell Concentration Curl,BICEPS,DUMBBELL|BENCH,DUMBBELL,UNILATERAL,ISOLATION,STRENGTH|PULL
d04e4922-8aec-4584-9657-ceda935dc57e,器械胸推锤式握法,Machine Chest Press Hammer Grip,CHEST,PLATE_LOADED_MACHINE|SELECTORIZED_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
d0e78959-c1de-400c-a7fb-44c1015d5013,钢索水平帕洛夫推举,Cable Horizontal Pallof Press,ABS,CABLE_MACHINE,MACHINE,UNILATERAL,ISOLATION,CORE|FUNCTIONAL
d0f8718c-b950-4960-80a5-cc057c225b84,杠铃地雷旋转,Landmine Twist,ABS,LANDMINE,BARBELL,UNILATERAL,COMPOUND,CORE|FUNCTIONAL|BALANCE
d1109e24-4610-4f9f-93b7-a37691e123bf,跪姿绳索背阔肌下拉,Kneeling Cable Lat Pulldown,BACK,CABLE_MACHINE,MACHINE,BILATERAL,COMPOUND,STRENGTH|PULL
d15edf28-16b7-02a1-ef0a-1273df7fbee8,单腿哑铃硬拉,Single Leg Dumbbell Deadlift,LEGS,DUMBBELL,DUMBBELL,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL
d1613595-46fa-4f15-9467-807cb3b2b88c,绳索腕屈曲,Cable Wrist Curl,FOREARMS,CABLE_MACHINE,MACHINE,BILATERAL,ISOLATION,STRENGTH
d1c79bb9-e950-43b4-82a8-9b8003140b5e,交替哑铃锤式弯举,Alternate Dumbbell Hammer Curl,BICEPS,DUMBBELL,DUMBBELL,ALTERNATING,ISOLATION,STRENGTH|PULL
d1da7f1a-1aa7-4798-9a0d-a4eccf36ff5f,单臂地雷半跪姿肩推,One-Arm Landmine Half Kneeling Shoulder Press,SHOULDERS,BARBELL|LANDMINE,BARBELL,UNILATERAL,COMPOUND,STRENGTH|BALANCE|FUNCTIONAL|PUSH
d24ca3f6-1a19-41c4-9240-1369823e8a56,史密斯机下斜卧推,Decline Smith Bench Press,CHEST,SMITH_MACHINE|BENCH,MACHINE,BILATERAL,COMPOUND,STRENGTH|PUSH
d271435e-ad73-4dab-a3a8-3c171781c4a4,坐姿绳索腕屈伸,Seated Cable Wrist Curl,FOREARMS,CABLE_MACHINE|BENCH,MACHINE,BILATERAL,ISOLATION,STRENGTH|PULL
